cid	is_parent	name	parent_cid	
50002890	false	干鞋器\/擦鞋器	50012100
50008554	false	吸尘器	50012100
50008555	false	扫地机	50012100
50022648	false	蒸汽拖把	50012100
50006508	false	超声波\/蒸汽清洁机	50012100
50008563	false	对讲机	50012100
50008542	false	电话机(有绳\/无绳\/网络)	50012100
50008544	true	其它生活家电	50012100
50012135	true	生活家电配件	50012100
50002894	false	电烤箱	50012082
50012959	true	电锅煲类	50012082
50002809	false	微波炉	50012082
50015397	false	光波热波炉	50012082
350502	false	电磁炉	50012082
50002893	false	饮水机	50012082
350504	false	净水器	50012082
50008556	false	豆浆机	50012082
50012097	false	搅拌\/料理机	50012082
50018218	false	榨汁机	50012082
50000013	false	多士炉	50012082
50018103	false	面包机	50012082
350507	false	咖啡机	50012082
50003695	false	电热水壶	50012082
50002535	false	酸奶机	50012082
50002898	false	煮蛋器\/蒸蛋器	50012082
50004363	false	电饼铛\/可丽饼机	50012082
50013007	false	电热杯	50012082
50013021	true	商用厨电	50012082
350709	false	定时器\/提醒器	50012082
50008543	true	其它厨房家电	50012082
50012099	true	厨房家电配件	50012082
50010567	true	清洁美容工具	50002768
50024626	true	口腔护理	50002768
50023686	true	美发工具	50002768
50008548	true	美体瘦身	50002768
50008545	true	美容\/美体辅助工具	50002768
50018398	true	按摩器材	50002768
50023687	true	健康检测仪器	50002768
50012083	true	家用保健器材	50002768
50023690	true	家用护理辅助器材	50002768
50023688	true	经络保健器材	50002768
350210	false	其它个人护理	50002768
50011877	true	各类配件	50002768
50019935	true	灯具灯饰	27
50013217	true	光源	27
50013222	true	油漆	27
50013474	true	热水器	27
50020966	true	晾衣架\/晾衣杆	27
50002409	true	厨房	27
50013322	true	墙纸	27
2159	true	环保\/除味\/保养	27
50008696	true	配件专区	27
50008725	true	二手\/闲置专区	27
50008321	false	其它	27
50019835	true	集成吊顶	27
50020007	true	卫浴用品	27
50020573	true	浴霸	27
50020906	true	地暖\/暖气片\/散热器	27
50021794	true	智能家居系统	27
50022263	true	楼梯	27
50022270	true	瓷砖	27
50022271	true	地板	27
50022357	true	门	27
50024852	true	涂料（乳胶漆）	27
50068005	true	暖气片	27
50020421	true	窗	50020332
50020333	true	板材	50020332
50020341	true	砖	50020332
50020348	true	隔断墙	50020332
50020352	true	沙\/石	50020332
50020358	true	水泥	50020332
50020362	true	水管管材	50020332
50020369	true	线条	50020332
50013517	false	人造大理石	50020332
50020372	true	木方	50020332
50020392	true	其它基础建材	50020332
50020397	true	隔音材料	50020332
50020400	true	隔热材料	50020332
50020404	true	钢材	50020332
50020412	true	铝型材	50020332
50020417	true	石膏板	50020332
50020442	true	门窗密封条	50020332
50020445	true	雕花件系列	50020332
50020449	true	玻璃	50020332
